"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Spring 2004","4042","","","MATH","MATH","M468","3394","","ANDERSSON S","7","15","4.00","3.58","60","100.0","0.0","0.0","0.0","8","1","6","0","0","0","0","0","0","0","0","0","0","0","1","6","1","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","M472","3395","","WANG S","17","17","3.52","3.69","71","58.8","29.4","11.8","0.0","0","2","8","0","4","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","M502","3397","","DEODHAR V","15","18","3.71","3.61","100","73.3","26.7","0.0","0.0","3","5","3","3","2","2","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","M512","3398","","ZIEMER W","18","23","3.67","3.73","100","77.8","16.7","5.6","0.0","5","0","11","3","0","3","0","0","1","0","0","0","0","0","1","3","1","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","M514","3399","","BEDFORD E","13","17","3.77","3.61","100","76.9","23.1","0.0","0.0","4","0","9","1","1","2","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","M522","3400","","EDMONDS A","16","16","3.65","3.74","94","68.8","31.3","0.0","0.0","0","0","9","2","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","M534","3401","","SOLOMON B","10","10","3.50","3.72","90","70.0","10.0","20.0","0.0","0","0","7","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","M540","3402","","ZUMBRUN K","8","9","3.60","3.60","100","75.0","25.0","0.0","0.0","1","2","1","3","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","M542","3403","","WANG S","10","10","4.00","3.92","100","100.0","0.0","0.0","0.0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","M548","3404","","RUBINSTEIN J","7","8","3.77","3.80","63","85.7","14.3","0.0","0.0","1","1","3","2","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","M553","3405","","KOH J","14","16","3.55","3.64","88","78.6","14.3","0.0","0.0","3","0","11","0","0","1","1","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","M567","3408","","ANDERSSON S","5","6","4.00","3.78","100","100.0","0.0","0.0","0.0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","M572","3409","","GLASSEY R","13","13","3.26","3.66","100","53.8","38.5","0.0","0.0","1","1","4","2","2","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","M583","3410","","MOSS L","12","15","3.37","3.52","80","41.7","58.3","0.0","0.0","3","0","4","1","0","6","1","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","M590","3411","","HOFSTADTER D","14","16","3.04","3.58","31","28.6","57.1","7.1","0.0","3","1","1","2","4","4","0","0","1","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","M599","3414","","LYONS R","5","6","4.00","3.87","100","100.0","0.0","0.0","0.0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","M602","3415","","LARSEN M","8","12","4.00","3.77","100","100.0","0.0","0.0","0.0","4","0","8","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","M612","3416","","BERCOVICI H","8","8","3.93","3.70","100","100.0","0.0","0.0","0.0","0","0","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","M624","3417","","BALDRIDGE S","9","10","3.97","3.83","100","100.0","0.0","0.0","0.0","1","3","5","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","M701","3418","","LUNTS V","13","14","4.00","3.79","100","100.0","0.0","0.0","0.0","1","0","13","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","M712","3419","","PINCHUK S","5","5","4.00","3.79","100","100.0","0.0","0.0","0.0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","M800","3423","","KIRK P","39","40","4.00","3.89","98","100.0","0.0","0.0","0.0","1","1","38","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","M800","9898","","LIVINGSTON C","8","8","4.00","3.89","88","100.0","0.0","0.0","0.0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","S118","3302","","CHAMANARA R","23","27","3.39","3.55","0","65.2","21.7","4.3","4.3","5","3","9","3","3","2","0","0","1","0","0","1","0","1","4","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","S303","3360","","LYONS R","10","17","3.10","3.86","24","40.0","30.0","30.0","0.0","7","1","2","1","0","3","0","1","2","0","0","0","0","0","6","1","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","S312","3366","","JUDGE C","8","10","3.41","3.73","30","50.0","37.5","12.5","0.0","2","0","4","0","1","1","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","S404","3381","","LUNTS V","5","6","2.80","3.62","83","40.0","40.0","0.0","0.0","2","0","1","1","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","S414","3385","","STERNBERG P","14","15","3.29","3.64","67","57.1","35.7","0.0","0.0","2","0","6","2","1","2","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","S499","3396","","JOLLY M","7","8","3.86","3.61","75","85.7","14.3","0.0","0.0","1","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","T101","3254","","SENGUPTA A","33","33","3.45","3.22","0","57.6","30.3","12.1","0.0","0","0","12","7","5","4","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","T101","3255","","JUNG M","26","31","2.88","2.90","0","38.5","30.8","15.4","7.7","7","0","8","2","5","2","1","1","3","0","0","2","0","2","3","2","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","T101","3256","","JUNG M","29","29","3.14","3.10","0","37.9","41.4","20.7","0.0","0","0","9","2","2","5","5","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","T101","3257","","SENGUPTA A","30","32","3.27","3.12","0","43.3","46.7","6.7","0.0","3","0","5","8","7","6","1","2","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","T101","3258","","SHONIA G","30","32","3.04","2.99","0","46.7","30.0","16.7","3.3","3","2","7","5","1","6","2","0","2","3","0","1","0","1","1","1","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","T102","3259","","SANDRECZKI K","26","28","3.03","3.25","0","26.9","46.2","23.1","3.8","2","0","5","2","6","5","1","3","3","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","T102","3260","","SAVAS R","9","10","3.13","3.54","0","11.1","77.8","11.1","0.0","1","0","1","0","3","4","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","T102","3261","","SAVAS R","20","22","3.11","3.28","0","50.0","25.0","20.0","0.0","3","1","4","5","3","0","2","2","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","T102","3262","","LEE S","22","27","2.62","3.21","0","31.8","22.7","31.8","4.5","7","1","3","3","2","3","0","2","3","2","0","1","0","2","5","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","T102","3263","","LEE S","23","25","2.43","3.05","0","26.1","30.4","21.7","8.7","5","0","4","2","2","4","1","0","2","3","0","2","0","3","2","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","T102","3264","","SANDRECZKI K","21","29","2.61","3.13","0","19.0","42.9","23.8","4.8","10","0","2","2","4","4","1","3","1","1","0","1","0","2","3","5","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","T104","3265","","SULTANAEV R","22","25","2.91","3.17","0","22.7","54.5","18.2","0.0","4","0","5","0","1","11","0","0","3","1","0","0","0","1","1","2","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","T104","3267","","YOU E","21","21","3.04","3.16","0","23.8","52.4","23.8","0.0","0","0","2","3","4","7","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","T104","3268","","YARAHMADIAN S","25","26","3.63","3.03","0","68.0","32.0","0.0","0.0","1","2","9","6","3","4","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","T104","3269","","O'CONNELL R","22","23","3.03","2.96","0","27.3","50.0","18.2","4.5","1","0","2","4","4","6","1","2","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","T104","3270","","STICKLES P","26","26","3.22","3.11","0","38.5","46.2","11.5","3.8","0","0","8","2","5","6","1","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","T104","3271","","GUPTA S","26","26","2.75","3.09","0","38.5","38.5","7.7","0.0","4","2","4","4","2","2","6","1","0","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","T104","3272","","LEE S","26","26","3.55","3.22","0","61.5","30.8","7.7","0.0","0","5","9","2","2","6","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","T321","3367","","LIVINGSTON C","16","17","3.10","3.24","6","25.0","56.3","18.8","0.0","1","0","4","0","3","5","1","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","X018","3230","","SLAVEN J","6","39",".00","2.77","0","0.0","0.0","0.0","0.0","39","0","0","0","0","0","0","0","0","0","0","0","0","6","2","3","0","0","0","28","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MATH","MATH","X018","3231","","SLAVEN J","5","40",".00","2.69","0","0.0","0.0","0.0","0.0","40","0","0","0","0","0","0","0","0","0","0","0","0","5","7","4","0","0","0","24","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MCHE","MCHE","C583","7571","","DALEKE D","8","8","3.00","3.55","0","25.0","50.0","25.0","0.0","0","0","1","1","1","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MEST","MEST","M390","3437","","MCGERR R","5","7","2.00","2.47","0","0.0","20.0","60.0","20.0","2","0","0","0","0","0","1","2","0","1","0","1","0","0","0","2","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MEST","MEST","M390","3438","","MERCERON J","8","12","3.38","3.02","0","50.0","37.5","12.5","0.0","4","0","3","1","1","2","0","0","1","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MIL","MIL","G102","9267","","MCKINNLEY","23","27","3.81","2.92","0","95.7","0.0","0.0","0.0","5","11","10","1","0","0","0","0","0","0","0","0","0","1","2","2","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MIL","MIL","G102","9270","","GRIFFIN","11","14","3.27","2.61","0","81.8","0.0","0.0","0.0","5","4","5","0","0","0","0","0","0","0","0","0","0","2","2","1","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MIL","MIL","G202","9273","","SCHMIDT E","13","15","3.98","3.13","0","100.0","0.0","0.0","0.0","2","9","3","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MIL","MIL","G302","9275","","DUNBAR","27","27","3.87","2.99","0","88.9","11.1","0.0","0.0","0","3","19","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MIL","MIL","G402","9278","","SCUDDER M","16","16","3.61","2.93","0","62.5","37.5","0.0","0.0","0","0","5","5","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MSCI","MSCI","M131","7572","","WATKINS J","144","157","2.90","3.03","0","31.9","32.6","29.9","5.6","13","2","29","15","14","21","12","19","17","7","1","2","5","0","5","7","1","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MSCI","MSCI","M216","7573","","MARTIN B","46","51","3.31","3.16","0","50.0","34.8","13.0","2.2","5","0","14","9","3","12","1","3","3","0","1","0","0","0","3","2","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MSCI","MSCI","M450","7574","","SCHLEGEL W","12","13","3.89","3.51","0","91.7","8.3","0.0","0.0","1","1","9","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MSCI","MSCI","M499","7576","","O'LOUGHLIN V","10","10","4.00","3.42","0","100.0","0.0","0.0","0.0","0","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","A102","8364","","JACKSON P","17","17","3.55","3.54","94","58.8","41.2","0.0","0.0","0","0","6","4","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","A112","8367","","LONG D","17","17","3.68","3.54","94","64.7","35.3","0.0","0.0","0","2","9","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","A150","8368","","STRAUSS K","20","34","3.91","3.18","56","95.0","5.0","0.0","0.0","14","0","17","2","0","0","1","0","0","0","0","0","0","0","2","12","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","A202","8369","","STRAUSS K","20","21","2.99","3.22","100","40.0","40.0","10.0","5.0","2","0","5","3","1","5","2","0","2","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","A311","8371","","STUCKER M","17","20","3.12","3.16","90","35.3","47.1","11.8","5.9","3","0","4","2","3","2","3","2","0","0","0","1","0","0","1","2","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","A321","8374","","STUCKER M","18","19","3.09","3.19","95","38.9","55.6","0.0","0.0","2","0","2","5","3","1","6","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","A350","8376","","STRAUSS K","28","29","3.75","3.37","100","82.1","17.9","0.0","0.0","1","0","17","6","1","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","A370","8377","","JACKSON P","7","8","3.91","3.62","100","100.0","0.0","0.0","0.0","1","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","A420","8378","","JACKSON P","10","10","3.33","3.23","100","60.0","30.0","0.0","0.0","1","0","6","0","1","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","A460","8379","","STRAUSS K","9","11","3.89","3.32","91","88.9","11.1","0.0","0.0","2","0","8","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","A461","8380","","STRAUSS K","7","7","3.86","3.25","100","85.7","14.3","0.0","0.0","0","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","B410","7818","","BLOOM M","10","10","3.74","3.57","100","80.0","20.0","0.0","0.0","0","0","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","B410","7819","","HATFIELD M","9","9","3.92","3.54","100","88.9","11.1","0.0","0.0","0","0","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","B410","7820","","SERAPHINOFF R","5","5","3.68","3.64","100","80.0","20.0","0.0","0.0","0","0","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","B420","7827","","CORD E","12","12","3.70","3.57","100","83.3","8.3","8.3","0.0","0","0","7","3","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","B420","7828","","ROMMEL J","11","11","3.70","3.46","100","90.9","0.0","0.0","9.1","0","0","9","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","B420","7829","","TARTELL J","11","11","3.73","3.48","100","72.7","27.3","0.0","0.0","0","0","8","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","B430","7836","","ELLEFSON P","7","8","3.81","3.70","100","85.7","14.3","0.0","0.0","1","0","5","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","B430","7837","","LENTHE C","9","9","3.78","3.49","100","77.8","22.2","0.0","0.0","0","1","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","B430","7838","","STEWART M","12","12","3.89","3.56","100","91.7","8.3","0.0","0.0","0","0","9","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","B450","7857","","PERANTONI D","11","11","3.95","3.53","100","100.0","0.0","0.0","0.0","0","0","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","B601","8240","","HATFIELD M","0","5",".00","3.91","100","0.0","0.0","0.0","0.0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","B910","7824","","BLOOM M","5","5","3.94","3.76","100","100.0","0.0","0.0","0.0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","B910","7825","","HATFIELD M","9","9","4.00","3.67","100","100.0","0.0","0.0","0.0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","B920","7834","","ROMMEL J","11","11","4.00","3.66","100","100.0","0.0","0.0","0.0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","B930","7842","","ELLEFSON P","5","5","4.00","3.52","100","100.0","0.0","0.0","0.0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","B950","7859","","PERANTONI D","9","9","4.00","3.71","100","100.0","0.0","0.0","0.0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","C505","9591","","SCHWANDT J","6","6","4.00","3.92","100","100.0","0.0","0.0","0.0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","D400","7861","","CIRONE A","6","6","3.83","3.40","100","83.3","16.7","0.0","0.0","0","0","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","D400","7862","","ENGLAND W","7","7","3.83","3.46","100","100.0","0.0","0.0","0.0","0","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","D400","7863","","HOUGHTON S","13","13","3.95","3.39","100","100.0","0.0","0.0","0.0","0","0","11","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","D900","7868","","HETRICK C","6","6","4.00","3.74","100","100.0","0.0","0.0","0.0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","E130","8389","","STRAND K","13","17","3.59","3.50","76","61.5","38.5","0.0","0.0","4","0","7","1","2","1","2","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","E131","8390","","GAULT B","13","16","3.25","3.14","69","46.2","38.5","7.7","7.7","3","2","1","3","4","1","0","1","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","E231","8394","","STRAND K","16","22","3.36","3.34","73","75.0","6.3","6.3","6.3","7","0","12","0","0","1","0","0","0","1","0","1","0","1","3","1","2","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","E241","8395","","GAULT B","13","21","3.46","2.91","0","69.2","15.4","7.7","7.7","8","1","7","1","1","0","1","1","0","0","0","1","0","0","4","4","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","E241","8396","","GAULT B","16","23","3.65","3.15","0","68.8","31.3","0.0","0.0","7","3","3","5","3","2","0","0","0","0","0","0","0","0","1","6","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","E241","8397","","GAULT B","16","24","3.58","3.02","0","75.0","18.8","0.0","0.0","9","6","6","0","1","2","0","0","0","0","0","0","0","1","3","5","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","E241","8398","","GAULT B","17","22","3.65","3.02","0","82.4","11.8","0.0","0.0","6","5","7","2","2","0","0","0","0","0","0","0","0","1","2","2","1","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","E241","8399","","GAULT B","16","21","3.18","2.99","0","50.0","31.3","12.5","6.3","5","0","5","3","1","3","1","0","1","1","0","1","0","0","2","3","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","E241","8400","","GAULT B","19","24","3.47","3.23","0","63.2","26.3","5.3","0.0","6","1","10","1","4","1","0","0","1","0","0","0","0","1","1","4","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","E241","8401","","GAULT B","20","22","3.61","2.95","0","80.0","15.0","0.0","0.0","3","4","8","4","1","2","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","E241","8402","","GAULT B","20","24","3.54","3.05","0","70.0","25.0","0.0","0.0","5","8","5","1","1","3","1","0","0","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","E241","8403","","GAULT B","18","24","3.76","3.14","0","72.2","27.8","0.0","0.0","6","4","8","1","3","2","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","E241","8404","","GAULT B","19","22","3.65","3.18","0","68.4","31.6","0.0","0.0","3","4","6","3","1","5","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","E303","8418","","BRENNER B","6","8","3.95","3.62","88","100.0","0.0","0.0","0.0","2","0","5","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","E304","8419","","BRENNER B","12","13","3.87","3.69","100","91.7","8.3","0.0","0.0","1","0","9","2","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","E306","8420","","WINOLD H","5","5","4.00","3.49","100","100.0","0.0","0.0","0.0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","E312","8421","","WOODLEY D","20","20","3.81","3.54","100","85.0","15.0","0.0","0.0","0","0","11","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","E459","9659","","BOLSHOY D","8","10","3.54","3.31","90","50.0","50.0","0.0","0.0","2","0","3","1","2","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","06-10-2004",
"Spring 2004","4042","","","MUS","MUS","E493","8424","","TAYLOR K","9","10","3.74","3.82","90","77.8","22.2","0.0","0.0","1","0","6","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","06-10-2004",
