"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Spring 2010","4102","","","GEOL","GEOL-G","451","11370","PRINCIPLES OF HYDROGEOLOGY","Zhu,Chen","11","12","3.145","3.214","66.7","54.5","9.1","27.3","9.1","1","0","6","0","0","1","0","2","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GEOL","GEOL-G","550","16242","SURFACE WATER HYDROLOGY","Olyphant,Greg Allan","7","9","3.814","3.811","25.0","85.7","14.3","0.0","0.0","2","2","2","2","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GEOL","GEOL-G","589","30559","GEOMICROBIOLOGY","Pratt,Lisa M.","6","7","3.617","3.685","100.0","66.7","33.3","0.0","0.0","1","0","2","2","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GEOL","GEOL-G","600","12644","ADVANCED TECHNIQUES","Polly,Paul David","12","12","3.975","3.855","16.7","100.0","0.0","0.0","0.0","0","2","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GEOL","GEOL-G","690","30943","ADVANCED GEOLOGY SEMINAR","Parke,Mary Alice","7","8","3.857","3.677","85.7","85.7","14.3","0.0","0.0","1","0","5","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-E ","121","27020","AN INTRO TO GERMAN CULTURE","Cesaratto,Todd Matthew","25","36","3.092","2.866","3.6","24.0","60.0","16.0","0.0","11","0","2","4","8","3","4","1","3","0","0","0","0","0","3","8","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-E ","311","16525","TRADITN & INNOV IN GERMAN LIT","Robinson,Benjamin Butt","10","11","3.220","2.775","9.1","30.0","60.0","0.0","10.0","1","0","1","2","6","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-E ","311","33918","TRADITN & INNOV IN GERMAN LIT","Even,Susanne","15","21","2.740","2.596","0.0","33.3","40.0","13.3","0.0","8","0","3","2","1","4","1","0","1","1","0","0","0","2","2","4","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-E ","322","14773","GERMAN CULTURAL HISTORY","Breithaupt,Fritz Alwin","22","29","3.214","2.875","4.2","40.9","50.0","4.5","0.0","8","0","4","5","6","2","3","1","0","0","0","0","0","1","2","5","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-E ","343","27023","TOPICS IN DUTCH LITERATURE","Ham,Esther","10","10","3.360","3.048","0.0","30.0","70.0","0.0","0.0","0","0","3","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-E ","362","27025","TOPICS IN SCANDINAVIAN CULTURE","May,Gergana Gueorguieva","22","26","3.282","2.966","0.0","72.7","13.6","0.0","4.5","6","5","6","5","1","1","1","0","0","0","0","0","1","2","1","2","1","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","100","7376","BEGINNING GERMAN I","Heidenreich,Peter Joseph","20","24","2.900","3.036","0.0","45.0","25.0","15.0","5.0","6","0","4","5","2","2","1","3","0","0","1","0","0","2","3","1","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","100","7377","BEGINNING GERMAN I","Gasperi,Carlos Eduardo","19","24","2.984","3.040","0.0","36.8","36.8","21.1","0.0","6","0","2","5","2","5","0","2","2","0","0","0","0","1","4","1","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","100","7378","BEGINNING GERMAN I","Gasperi,Carlos Eduardo","21","24","3.210","3.324","0.0","52.4","33.3","4.8","4.8","4","3","1","7","3","4","0","1","0","0","1","0","0","1","2","1","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","100","7379","BEGINNING GERMAN I","Karyekar,Madhuvanti Chintamani","21","25","2.452","2.741","0.0","28.6","23.8","28.6","9.5","6","0","1","5","1","2","2","3","3","0","0","0","2","2","1","3","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","150","7380","BEGINNING GERMAN II","Scott,John Hamilton Gordon","21","25","2.667","3.118","0.0","23.8","42.9","28.6","0.0","5","0","1","4","0","4","5","2","1","3","0","0","0","1","0","3","1","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","150","7381","BEGINNING GERMAN II","Scott,John Hamilton Gordon","25","27","2.632","3.349","0.0","20.0","44.0","24.0","8.0","3","1","1","3","5","4","2","0","2","4","1","0","1","1","1","1","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","150","7382","BEGINNING GERMAN II","Chiasson,Christopher Brendan","19","29","2.726","3.044","0.0","21.1","57.9","10.5","0.0","12","0","1","3","1","8","2","1","0","1","0","0","0","2","3","7","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","150","7383","BEGINNING GERMAN II","Domizlaff,Vanessa Swantje","23","24","2.883","2.994","0.0","30.4","39.1","21.7","4.3","2","0","3","4","4","3","2","3","2","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","150","7384","BEGINNING GERMAN II","Noelliste,Erin Marie","21","24","3.081","2.985","0.0","28.6","52.4","19.0","0.0","3","0","3","3","4","6","1","1","1","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","150","7385","BEGINNING GERMAN II","Noelliste,Erin Marie","24","28","2.679","3.040","0.0","12.5","58.3","20.8","0.0","6","0","2","1","4","7","3","2","2","1","0","0","0","2","0","4","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","200","7386","INTERMEDIATE GERMAN I","Meyertholen,Andrea Noel","11","12","2.791","3.133","0.0","18.2","45.5","36.4","0.0","1","0","1","1","2","2","1","0","3","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","200","7388","INTERMEDIATE GERMAN I","Glover,Justin David","18","21","2.733","3.142","0.0","22.2","50.0","11.1","5.6","5","0","3","1","5","1","3","2","0","0","1","0","0","2","1","2","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","200","7389","INTERMEDIATE GERMAN I","Lukic,Anita","20","24","2.575","3.123","0.0","15.0","50.0","20.0","15.0","4","0","3","0","1","3","6","2","1","1","1","0","2","0","3","1","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","200","7390","INTERMEDIATE GERMAN I","Limbach,Andrew Joseph","13","17","2.415","2.599","0.0","15.4","46.2","15.4","15.4","5","1","0","1","0","5","1","0","2","0","0","2","0","1","1","3","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","250","7392","INTERMEDIATE GERMAN II","Hafen,Tyler Jens","17","21","3.271","3.218","0.0","41.2","41.2","17.6","0.0","4","0","5","2","4","3","0","1","1","1","0","0","0","0","2","2","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","250","7393","INTERMEDIATE GERMAN II","Barrett,Megan Estelle","20","23","2.915","3.359","4.3","20.0","50.0","30.0","0.0","3","0","2","2","4","5","1","1","4","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","250","7394","INTERMEDIATE GERMAN II","Eith,Michael Joseph","22","24","3.055","3.117","0.0","31.8","54.5","9.1","4.5","2","0","3","4","4","3","5","0","1","1","0","1","0","0","0","2","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","250","7395","INTERMEDIATE GERMAN II","Kaden,Christiane","13","18","2.431","2.914","0.0","0.0","53.8","30.8","15.4","5","0","0","0","2","4","1","2","1","1","0","2","0","0","2","3","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","300","7396","FIFTH-SEMESTER COLLEGE GERMAN","Byler,Troy Patrick","10","12","3.580","3.667","9.1","70.0","30.0","0.0","0.0","2","0","2","5","1","2","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","300","7397","FIFTH-SEMESTER COLLEGE GERMAN","Langjahr,Nikole","16","18","2.981","3.399","12.5","18.8","62.5","18.8","0.0","2","0","1","2","4","1","5","2","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","306","7398","INTRO TO GERMAN LIT-THEMES","Lawson,Julia Karin","10","15","3.570","3.183","45.5","60.0","40.0","0.0","0.0","5","0","3","3","2","2","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","330","28967","SIXTH-SEMESTER COLLEGE GERMAN","Sponsler,Christopher A","17","18","2.976","3.276","11.1","17.6","70.6","5.9","0.0","2","0","1","2","5","6","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","330","7400","SIXTH-SEMESTER COLLEGE GERMAN","Byler,Troy Patrick","17","17","3.359","3.359","23.5","41.2","58.8","0.0","0.0","0","0","3","4","3","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","363","7401","INTRO TO GERMAN CULTURAL HIST","Chaouli,Michel","7","14","3.486","3.413","44.4","71.4","14.3","14.3","0.0","7","0","2","3","1","0","0","0","1","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","375","14310","CONVERSATIONAL GERMAN","Langjahr,Nikole","12","12","3.642","3.287","33.3","66.7","33.3","0.0","0.0","0","0","5","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","400","7404","ADVANCED COLLEGE GERMAN","Gilboa,Zvi","15","17","3.407","3.344","43.8","66.7","26.7","0.0","0.0","3","1","5","4","2","1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","415","15280","PERSPECTIVES ON GERMAN LIT","Weiner,Marc A.","9","9","3.233","3.395","55.6","55.6","22.2","22.2","0.0","0","0","4","1","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","416","27026","STUDIES IN GERMAN AUTHORS","Keller,Hildegard Elisabeth","12","14","3.650","3.442","25.0","75.0","25.0","0.0","0.0","2","0","3","6","2","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","418","7405","GERMAN FILM & POPULAR CULTURE","Wagner,Brigitta Bettina","14","15","3.643","3.499","53.3","71.4","21.4","7.1","0.0","1","1","7","2","2","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","458","15281","INTRO TO GERMAN MORPHOLOGY","Hall,Tracy Alan","25","25","3.176","3.278","44.0","32.0","44.0","24.0","0.0","0","0","7","1","5","5","1","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","464","15288","GERMAN CULTURE AND SOCIETY","Breger,Claudia","20","21","3.635","3.429","60.0","65.0","35.0","0.0","0.0","1","0","7","6","5","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","492","7407","READ IN GER FOR GRAD STUDENTS","Kostakis,Andrew E","6","8","3.900","3.893","0.0","100.0","0.0","0.0","0.0","2","1","3","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","558","27028","PRINCIPLES OF GER MORPHOLOGY","Hall,Tracy Alan","9","10","3.922","3.914","80.0","88.9","11.1","0.0","0.0","1","0","8","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","620","27029","REP GNDR&SEXLITY MOD EUR CLTR","Breger,Claudia","7","7","3.957","3.885","71.4","100.0","0.0","0.0","0.0","0","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","627","27031","FILM AND MEDIA: SPECIAL TOPICS","Wagner,Brigitta Bettina","8","9","4.000","3.911","55.6","100.0","0.0","0.0","0.0","1","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-G ","632","27032","GOTHIC","Gade,Kari Ellen","11","11","3.855","3.860","90.9","90.9","9.1","0.0","0.0","0","2","7","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-K ","150","7418","BEGINNING NORWEGIAN II","May,Gergana Gueorguieva","10","10","3.540","3.367","10.0","80.0","10.0","0.0","10.0","0","1","6","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-K ","250","11640","INTERMEDIATE NORWEGIAN II","May,Gergana Gueorguieva","6","6","3.500","3.458","0.0","50.0","50.0","0.0","0.0","0","1","1","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-N ","150","12945","INTENSIVE DUTCH II","Goff,Meghan Joy","10","10","3.540","2.993","0.0","70.0","20.0","10.0","0.0","0","1","3","3","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-N ","150","7420","INTENSIVE DUTCH II","Ham,Esther","15","19","3.713","3.080","5.3","73.3","26.7","0.0","0.0","4","0","6","5","4","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-N ","250","27034","DUTCH READING, COMP & CONV II","Goff,Meghan Joy","8","9","3.538","3.361","0.0","62.5","25.0","12.5","0.0","1","0","5","0","1","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GER","GER-N ","250","7421","DUTCH READING, COMP & CONV II","Goff,Meghan Joy","10","10","3.170","2.904","0.0","40.0","40.0","20.0","0.0","0","1","3","0","0","3","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GLLC","GLLC-G","220","31497","GLOBAL VILLAGE COLLOQUIUM","Duvall,Spring-Serenity","20","26","3.350","2.772","0.0","60.0","30.0","0.0","5.0","7","0","9","3","4","1","1","0","0","0","0","1","0","1","1","5","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GLLC","GLLC-G","320","13987","GLOBAL VILLAGE SYMPOSIUM","Coyle,Gene Arthur","27","27","3.652","3.299","0.0","74.1","25.9","0.0","0.0","0","0","9","11","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","101","13513","GENDER, CULTURE, AND SOCIETY","Crump,Victoria Kristan","25","30","3.444","3.195","3.8","60.0","36.0","0.0","0.0","6","0","6","9","7","1","1","0","0","0","0","0","0","1","1","4","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","101","13514","GENDER, CULTURE, AND SOCIETY","Basiliere,Jenna","25","30","3.264","3.176","3.8","52.0","36.0","8.0","4.0","5","1","3","9","2","5","2","1","0","1","1","0","0","0","0","4","1","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","101","13515","GENDER, CULTURE, AND SOCIETY","Crump,Victoria Kristan","25","31","3.500","3.157","7.1","68.0","24.0","4.0","4.0","6","0","5","12","6","0","0","1","0","0","0","1","0","0","3","3","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","101","13516","GENDER, CULTURE, AND SOCIETY","Leimbach,Joselyn Kristine","25","28","3.528","3.062","3.8","64.0","32.0","4.0","0.0","3","2","6","8","3","3","2","1","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","101","13517","GENDER, CULTURE, AND SOCIETY","Leimbach,Joselyn Kristine","23","28","3.722","3.311","0.0","82.6","17.4","0.0","0.0","5","0","9","10","2","2","0","0","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","101","13518","GENDER, CULTURE, AND SOCIETY","Weida,Stacy C","25","28","3.196","3.147","4.0","44.0","36.0","16.0","0.0","4","0","7","4","5","3","1","3","1","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","101","13519","GENDER, CULTURE, AND SOCIETY","Harrison,Laura B","24","28","3.479","3.310","3.8","58.3","37.5","4.2","0.0","4","1","5","8","5","2","2","0","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","101","15289","GENDER, CULTURE, AND SOCIETY","Basiliere,Jenna","23","28","3.278","3.123","4.0","47.8","43.5","4.3","0.0","6","0","3","8","6","3","1","1","0","0","0","0","0","1","2","3","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","101","15290","GENDER, CULTURE, AND SOCIETY","Clarkson,Nicholas Lee","21","29","2.990","3.010","0.0","33.3","47.6","9.5","9.5","8","0","1","6","3","3","4","2","0","0","1","1","0","0","4","4","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","101","7428","GENDER, CULTURE, AND SOCIETY","Johnson,Colin R.","19","20","3.595","3.668","0.0","84.2","10.5","0.0","5.3","1","0","6","10","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","101","7429","GENDER, CULTURE, AND SOCIETY","Clarkson,Nicholas Lee","25","32","3.348","3.146","4.0","48.0","40.0","12.0","0.0","7","0","8","4","3","4","3","3","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","102","7430","SEXUAL POLITICS","Doty,Alex","125","154","2.962","2.990","2.2","40.0","37.6","14.4","1.6","37","0","20","30","20","8","19","4","10","4","0","2","0","8","14","15","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","104","13527","TOPICS IN GENDER STUDIES","Duvall,Spring-Serenity","29","44","3.793","3.214","2.7","100.0","0.0","0.0","0.0","15","5","4","20","0","0","0","0","0","0","0","0","0","0","5","7","0","0","3","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","104","13528","TOPICS IN GENDER STUDIES","Weida,Stacy C","37","48","3.676","3.155","0.0","83.8","13.5","0.0","0.0","12","3","19","9","1","2","2","0","0","0","0","0","0","1","1","8","0","0","2","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","104","27042","TOPICS IN GENDER STUDIES","Wall,Jessica Lee","34","36","3.235","3.197","0.0","47.1","38.2","14.7","0.0","2","1","2","13","3","7","3","3","2","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","104","29320","TOPICS IN GENDER STUDIES","Martinez,Sylvia","10","11","3.370","3.088","0.0","40.0","60.0","0.0","0.0","1","0","2","2","3","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","205","13529","THEMES IN GENDER STUDIES","Frazier,Lessie Jo","15","39","3.493","3.106","2.7","60.0","33.3","6.7","0.0","24","0","4","5","4","0","1","0","1","0","0","0","0","0","15","2","0","0","7","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","205","13530","THEMES IN GENDER STUDIES","Schusterbauer,Emily Elizabeth","31","39","3.681","3.025","11.4","74.2","22.6","3.2","0.0","8","0","18","5","2","5","0","0","1","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","225","12661","GENDER SEXUALITY & POP CULTURE","Shaw,Jennifer","71","92","2.977","3.099","1.4","35.2","39.4","18.3","2.8","24","7","6","12","5","21","2","6","7","0","1","1","0","3","3","18","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","225","7432","GENDER SEXUALITY & POP CULTURE","Shaw,Jennifer","74","90","2.847","3.147","0.0","20.3","54.1","17.6","6.8","17","8","3","4","7","28","5","3","9","1","1","2","2","1","6","9","0","0","1","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","225","7433","GENDER SEXUALITY & POP CULTURE","Weber,Brenda","72","77","3.454","3.258","0.0","61.1","31.9","6.9","0.0","5","0","23","21","7","12","4","0","2","3","0","0","0","0","1","4","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","225","7434","GENDER SEXUALITY & POP CULTURE","Weber,Brenda","70","83","3.579","3.312","1.4","61.4","32.9","5.7","0.0","13","1","33","9","13","8","2","3","1","0","0","0","0","0","2","9","0","0","2","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","290","15291","HIST:FEMINIST THGHT & PRACTICE","Maher,Jennifer Elizabeth","37","47","3.165","3.155","47.5","29.7","59.5","10.8","0.0","10","0","3","8","10","5","7","2","2","0","0","0","0","0","3","7","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","300","12662","CORE CONCEPTS AND KEY DEBATES","Frazier,Lessie Jo","13","16","2.485","2.958","46.7","46.2","15.4","7.7","0.0","7","0","4","2","2","0","0","1","0","0","0","0","0","4","2","1","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","302","12934","ISSUES IN GENDER STUDIES","Allen,Judith Alison","9","17","3.189","3.090","0.0","33.3","55.6","11.1","0.0","8","1","1","1","0","5","0","0","1","0","0","0","0","0","2","6","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","302","16584","ISSUES IN GENDER STUDIES","Sissenich,Beate","19","27","2.484","2.852","10.0","21.1","36.8","26.3","10.5","9","0","2","2","0","4","3","1","2","2","0","2","0","1","1","7","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","302","29297","ISSUES IN GENDER STUDIES","Maher,Jennifer Elizabeth","22","35","2.909","2.844","16.7","36.4","45.5","4.5","0.0","16","0","4","4","4","5","1","1","0","0","0","0","0","3","1","11","0","0","1","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","302","29300","ISSUES IN GENDER STUDIES","Allen,Judith Alison","9","12","3.367","3.026","0.0","33.3","66.7","0.0","0.0","3","0","2","1","3","2","1","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","310","7435","REPRESENTATION & THE BODY","Aizura,Aren Zachary","30","44","3.317","3.114","37.8","46.7","43.3","10.0","0.0","14","1","4","9","7","2","4","1","2","0","0","0","0","0","6","7","1","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","330","27045","LOOKING LIKE A FEMINIST","Maher,Jennifer Elizabeth","27","37","3.163","2.996","9.1","37.0","44.4","18.5","0.0","10","0","5","5","5","5","2","2","1","2","0","0","0","0","3","4","1","0","2","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","335","15292","EXPLAINING SEX/GENDER DIFFRNCE","Stein,Melissa N","30","40","2.853","3.106","51.4","40.0","26.7","20.0","3.3","13","4","5","3","5","3","0","1","5","0","0","0","1","3","5","5","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","350","15293","QUEER THEORY","Johnson,Colin R.","35","42","3.386","3.021","18.4","45.7","51.4","2.9","0.0","7","0","9","7","4","12","2","0","1","0","0","0","0","0","3","4","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","402","11273","PROBLEMS IN GENDER STUDIES","Shaw,Jennifer","17","27","2.518","2.752","39.1","35.3","17.6","23.5","17.6","11","2","1","3","2","1","0","2","0","2","0","0","3","1","6","4","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","402","29295","PROBLEMS IN GENDER STUDIES","Aizura,Aren Zachary","24","26","3.404","3.364","38.5","45.8","50.0","4.2","0.0","2","3","5","3","5","4","3","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","498","31657","SEMINAR IN GENDER STUDIES","Malti-Douglas,Fedwa","12","16","3.617","2.556","0.0","91.7","0.0","0.0","0.0","5","0","9","2","0","0","0","0","0","0","0","0","0","1","2","1","1","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","498","31658","SEMINAR IN GENDER STUDIES","Walters,Suzanna D.","19","32","2.521","2.693","9.5","15.8","52.6","21.1","0.0","15","0","0","3","1","6","3","0","2","2","0","0","0","2","2","11","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","603","12664","CONTEMP DEBATES: FEMINIST THRY","Stryker,Susan","15","16","3.980","3.871","46.7","100.0","0.0","0.0","0.0","1","0","14","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-11-2010",
"Spring 2010","4102","","","GNDR","GNDR-G","701","15600","GRAD TOPICS IN GENDER STUDIES","Stryker,Susan","6","7","4.000","3.901","66.7","100.0","0.0","0.0","0.0","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-11-2010",
