"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Spring 2018","4182","8W2","Eight Week - Second","INFO","INFO-Y","395","37661","CAREER DEVELPT FOR INFO MAJORS","Karum,Kelsey Elizabeth","24","28","3.175","2.881","100","58.3","25.0","8.3","0.0","6","0","9","5","1","2","3","1","1","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","8W1","Eight Week - First","INFO","INFO-Y","395","7050","CAREER DEVELPT FOR INFO MAJORS","Campbell,Kerri","42","49","3.85","3.048","100","92.9","4.8","0.0","0.0","8","0","37","2","1","1","0","0","0","0","0","0","0","1","1","6","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","8W2","Eight Week - Second","INFO","INFO-Y","395","7362","CAREER DEVELPT FOR INFO MAJORS","Imes,Jessica Anne","37","37","3.832","3.167","94.6","89.2","8.1","2.7","0.0","0","0","30","3","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","8W1","Eight Week - First","INFO","INFO-Y","395","7784","CAREER DEVELPT FOR INFO MAJORS","Karum,Kelsey Elizabeth","47","50","3.647","3.054","100","78.7","12.8","6.4","0.0","4","0","31","6","5","1","0","0","2","1","0","0","0","1","0","3","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INST","INST-H","150","4882","BEGINNING HINDI II","Singh,Kashika","7","10","3.771","3.429","0","85.7","14.3","0.0","0.0","3","0","4","2","0","1","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INST","INST-I","100","32109","INTRODUCTION TO INDIA","Andrews,Ashlee Norene","23","29","3.561","3.027","0","73.9","17.4","8.7","0.0","6","3","11","3","1","0","3","0","0","2","0","0","0","0","1","5","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","100","11603","INTRO TO INTERNATIONAL STUDIES","Hosur Suhas,Prashant","56","82","2.907","3.018","17.1","28.6","42.9","23.2","3.6","27","3","5","8","7","10","7","5","6","2","1","1","0","1","14","12","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","100","12132","INTRO TO INTERNATIONAL STUDIES","Nemes,Peter","37","57","2.635","2.92","6.8","29.7","27.0","32.4","2.7","23","1","3","7","4","3","3","5","4","3","0","0","1","3","7","13","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","102","31336","CLIMATE CHANGE-INTL STUDIES","O'Reilly,Jessica Leigh","15","17","2.8","2.904","11.8","26.7","46.7","13.3","6.7","3","0","4","0","1","4","2","1","1","0","0","1","0","1","0","0","0","0","2","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","202","13107","GLOBAL HEALTH AND ENVIRONMENT","Long,Yan","59","69","2.744","3.101","15","16.9","47.5","27.1","8.5","10","0","4","6","10","10","8","6","8","2","3","2","0","0","1","9","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","202","14380","GLOBAL HEALTH AND ENVIRONMENT","Kane,Stephanie C.","59","68","3.161","3.213","14.1","45.8","30.5","20.3","3.4","9","2","15","10","5","8","5","5","6","1","1","1","0","0","5","4","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","203","7051","GLOBAL DEVELOPMENT","Ochoa,Christiana","83","106","3.319","3.132","29","43.4","45.8","8.4","2.4","23","1","11","24","27","8","3","5","2","0","0","2","0","0","9","13","1","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","204","35731","HUMAN RIGHTS AND INTERNATL LAW","Parnell,Philip C.","43","55","3.23","2.964","17.4","53.5","25.6","16.3","4.7","12","1","10","12","4","5","2","3","4","0","0","2","0","0","3","9","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","204","35737","HUMAN RIGHTS AND INTERNATL LAW","Siqueira,Andrea Dalledone","38","49","3.297","3.164","37.8","44.7","42.1","10.5","2.6","11","0","10","7","9","7","0","0","2","2","1","0","0","0","7","4","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","204","7785","HUMAN RIGHTS AND INTERNATL LAW","Gilligan,Emma L.","53","75","3.434","3.203","25","62.3","34.0","1.9","0.0","23","1","6","26","9","6","3","0","1","0","0","0","0","1","7","15","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","205","31345","CULTURE AND POLITICS","Nemes,Peter","56","74","3.018","3.069","39","41.1","39.3","8.9","7.1","20","5","9","9","4","11","7","2","2","1","2","1","1","2","3","15","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","205","8727","CULTURE AND POLITICS","Kousaleos,Nicole Serena","45","50","3.74","3.397","31.9","82.2","13.3","2.2","0.0","6","18","17","2","3","3","0","0","1","0","0","0","0","1","2","3","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","206","3030","PEACE AND CONFLICT","Ibrahim,Nur Amali","54","64","3.337","3.484","30","48.1","42.6","5.6","0.0","12","5","15","6","13","7","3","0","3","0","0","0","0","2","6","4","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","210","9194","DIPLOMACY SECURITY GOVERNANCE","Macekura,Stephen","47","49","3.209","3.288","63.3","38.3","55.3","4.3","2.1","2","0","7","11","1","19","6","2","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","220","9197","GLOBAL CONNECTIONS","Kousaleos,Nicole Serena","61","68","3.731","3.333","9.4","77.0","19.7","1.6","1.6","7","30","11","6","8","4","0","1","0","0","0","0","1","0","3","4","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","222","13121","GLOBAL HEALTH CONNECTIONS","Siqueira,Andrea Dalledone","26","31","3.262","3.322","17.9","57.7","23.1","11.5","7.7","5","0","10","5","1","4","1","0","3","0","1","1","0","0","2","3","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","300","31705","TOPICS IN INTERNATIONAL STDS","Dekalchuk,Anna","11","17","2.391","3.222","84.6","18.2","18.2","45.5","18.2","6","1","0","1","1","0","1","3","1","1","1","0","1","0","2","4","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","300","32820","TOPICS IN INTERNATIONAL STDS","Alsaleh,Asaad","11","15","3.855","3.288","61.5","90.9","9.1","0.0","0.0","4","1","7","2","0","1","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","300","32823","TOPICS IN INTERNATIONAL STDS","Yasuda,John Kojiro","10","11","3.56","3.32","60","80.0","20.0","0.0","0.0","1","0","2","6","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","302","31412","ADV TOPICS IN GLBL HLTH & ENV","Siqueira,Andrea Dalledone","26","29","3.515","3.464","50","76.9","15.4","0.0","0.0","5","6","11","3","1","3","0","0","0","0","0","0","0","2","0","3","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","303","11556","ADV TOPICS IN GLBL DEVELOPMENT","O'Reilly,Jessica Leigh","31","40","3.616","3.238","64.7","71.0","22.6","6.5","0.0","9","0","17","5","3","3","1","0","2","0","0","0","0","0","3","6","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","8W1","Eight Week - First","INTL","INTL-I","303","13690","ADV TOPICS IN GLBL DEVELOPMENT","Dunn,Elizabeth Cullen","23","27","3.435","3.319","73.9","56.5","30.4","13.0","0.0","4","7","3","3","3","3","1","1","2","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","304","11558","ADV TPCS IN HUM RGHTS/INTL LAW","Parnell,Philip C.","6","6","4","3.731","83.3","100.0","0.0","0.0","0.0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","304","9200","ADV TPCS IN HUM RGHTS/INTL LAW","Rana,Shruti","27","36","3.47","3.238","46.9","48.1","51.9","0.0","0.0","9","3","3","7","8","4","2","0","0","0","0","0","0","0","4","4","1","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","305","9203","ADV TOPICS IN CULTURE&POLITICS","Kousaleos,Nicole Serena","37","43","3.814","3.415","61.5","86.5","10.8","2.7","0.0","6","22","6","4","2","1","1","0","1","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","306","10598","ADV TOPICS IN PEACE & CONFLICT","Stein,Elizabeth","10","13","3.11","3.054","58.3","40.0","40.0","20.0","0.0","3","0","1","3","1","2","1","0","2","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","8W2","Eight Week - Second","INTL","INTL-I","306","33095","ADV TOPICS IN PEACE & CONFLICT","Borhi,Laszlo","11","19","3.218","2.853","37.5","36.4","54.5","9.1","0.0","8","1","0","3","2","2","2","1","0","0","0","0","0","0","4","3","1","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","310","11856","ADV TPCS IN DIPL SECURITY GOV","Macekura,Stephen","23","30","3.004","3.236","77.8","43.5","43.5","0.0","0.0","10","0","5","5","2","8","0","0","0","0","0","0","0","3","4","3","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","310","13126","ADV TPCS IN DIPL SECURITY GOV","Banai,Hussein","15","21","3.233","3.062","63.2","46.7","40.0","13.3","0.0","6","0","3","4","1","3","2","1","0","1","0","0","0","0","4","2","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","310","31468","ADV TPCS IN DIPL SECURITY GOV","Bell,Andrew Michael","26","31","3.242","3.264","57.1","38.5","53.8","3.8","0.0","6","1","3","6","8","5","1","0","1","0","0","0","0","1","1","3","1","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","315","31469","RSRCH DESIGN IN INTL STUDIES","Steinberg,Jessica","27","28","3.319","3.496","96.3","48.1","37.0","11.1","3.7","1","1","7","5","6","4","0","1","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","315","7786","RSRCH DESIGN IN INTL STUDIES","Long,Yan","19","20","2.674","3.155","80","26.3","36.8","26.3","5.3","2","0","4","1","0","3","4","1","3","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","315","8379","RSRCH DESIGN IN INTL STUDIES","Bauerle Danzman,Sarah","21","21","3.51","3.565","81","57.1","38.1","4.8","0.0","0","1","7","4","3","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","400","11590","INTL STUDIES CAPSTONE SEMINAR","Banai,Hussein","14","16","3.321","3.476","60","50.0","42.9","7.1","0.0","2","0","2","5","2","1","3","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","400","3031","INTL STUDIES CAPSTONE SEMINAR","Bosco,David Lyndon","16","19","3.4","3.325","94.1","50.0","43.8","6.3","0.0","3","0","3","5","4","2","1","0","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","400","35482","INTL STUDIES CAPSTONE SEMINAR","Sela,Ron","11","13","2.945","3.021","100","18.2","63.6","18.2","0.0","2","0","2","0","1","3","3","1","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","400","4616","INTL STUDIES CAPSTONE SEMINAR","Nemes,Peter","19","20","3.289","3.363","94.7","47.4","42.1","10.5","0.0","1","0","4","5","2","4","2","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","423","31515","POSTCOLONIAL/POSTCOMM DISCOURS","Lipman,Maria","8","9","3.463","3.156","77.8","62.5","25.0","12.5","0.0","1","0","4","1","0","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","424","13134","WAR AND PEACE","Istrabadi,Feisal Amin","9","12","2.856","2.946","80","33.3","44.4","11.1","0.0","4","0","3","0","0","3","1","0","1","0","0","0","0","1","1","2","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","426","13691","ADVANCD TOPICS IN INTL STUDIES","Rana,Shruti","21","27","3.533","3.339","31.8","61.9","38.1","0.0","0.0","6","0","7","6","2","4","2","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","426","31524","ADVANCD TOPICS IN INTL STUDIES","Bovingdon,Gardner","11","12","3.509","3.151","81.8","45.5","54.5","0.0","0.0","1","1","2","2","4","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","427","31541","ISS IN GLBL DEV & POL ECONOMY","Bauerle Danzman,Sarah","13","14","3.8","3.488","76.9","84.6","15.4","0.0","0.0","1","1","6","4","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","428","31552","SOCIAL JUSTICE AND THE ENVIRON","Kane,Stephanie C.","6","10","3.583","2.952","55.6","83.3","16.7","0.0","0.0","4","0","1","4","0","0","1","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","702","10072","IND STUDY IN GLOBAL STUDIES","Gilligan,Emma L.","6","6","4","3.919","66.7","100.0","0.0","0.0","0.0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-I","705","31558","HUMAN RIGHTS MULTIDISC SEMINAR","Gilligan,Emma L.","8","8","3.625","3.662","50","62.5","37.5","0.0","0.0","0","0","2","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","INTL","INTL-L","250","31390","INTRO TO INTL LAW&LEGAL INST","Bosco,David Lyndon","18","19","3.389","3.304","73.7","38.9","61.1","0.0","0.0","1","0","4","3","5","4","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","JSTU","JSTU-H","100","31159","ELEMENTARY MODERN HEBREW I","Weiss,Ayelet","8","13","2.95","2.806","0","25.0","37.5","37.5","0.0","5","0","1","1","2","1","0","2","0","1","0","0","0","0","4","1","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","JSTU","JSTU-H","150","3033","ELEMENTARY MODERN HEBREW II","Romashov,Dmitry","13","13","3.285","3.508","15.4","46.2","38.5","15.4","0.0","0","2","2","2","1","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","JSTU","JSTU-H","150","3034","ELEMENTARY MODERN HEBREW II","Romashov,Dmitry","9","11","2.856","3.297","0","33.3","44.4","0.0","22.2","2","0","1","2","1","2","1","0","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","JSTU","JSTU-H","150","3035","ELEMENTARY MODERN HEBREW II","Romashov,Dmitry","12","14","3","3.207","0","41.7","25.0","25.0","8.3","2","0","3","2","1","1","1","2","0","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","JSTU","JSTU-H","250","3037","INTERMEDIATE MODERN HEBREW II","Maoz-Levy,Michal","6","6","2.55","3.185","16.7","0.0","50.0","50.0","0.0","0","0","0","0","0","3","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","JSTU","JSTU-H","250","31154","INTERMEDIATE MODERN HEBREW II","Weiss,Ayelet","10","10","3.48","3.468","10","60.0","40.0","0.0","0.0","0","0","2","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","JSTU","JSTU-H","350","3038","ADVANCED MODERN HEBREW II","Maoz-Levy,Michal","8","8","3.338","3.282","37.5","50.0","37.5","12.5","0.0","0","0","3","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","8W2","Eight Week - Second","JSTU","JSTU-J","220","36067","SACRED BOOKS OF THE JEWS","Ifft Decker,Sarah","23","27","2.843","2.954","0","47.8","21.7","13.0","4.3","7","5","5","1","1","2","2","1","2","0","0","0","1","3","1","2","1","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","JSTU","JSTU-J","252","7787","JEWISH HIST: SPAN EXPULSN-PRES","Zadoff,Mirjam","24","28","3.829","3.368","11.5","91.7","8.3","0.0","0.0","4","3","12","7","1","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","JSTU","JSTU-J","303","31227","ARTS&HUMANITIES TPCS-JEWISH","Mokhtarian,Jason Sion","13","17","3.331","3.292","30.8","46.2","38.5","15.4","0.0","4","0","5","1","2","3","0","1","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","JSTU","JSTU-J","316","11649","JEWS AND CHRISTIANS","Mokhtarian,Jason Sion","10","12","3.17","3.049","9.1","50.0","20.0","30.0","0.0","2","0","4","1","1","0","1","0","3","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","JSTU","JSTU-J","323","9843","HISTORY OF THE HOLOCAUST","Jikeli,Gunther","14","18","2.957","2.793","12.5","28.6","57.1","0.0","14.3","4","0","2","2","2","3","3","0","0","0","1","1","0","0","2","2","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","JSTU","JSTU-J","324","31352","ZIONISM AND ISRAEL","Zadoff,Noam","10","10","3.75","3.248","10","90.0","10.0","0.0","0.0","0","0","4","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","JSTU","JSTU-L","377","31354","HOLOCAUST LITERATURE IN ISRAEL","Katz,Stephen","16","22","3.144","3.198","5.3","18.8","75.0","6.3","0.0","6","0","2","1","5","3","4","1","0","0","0","0","0","0","1","3","2","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","LAMP","LAMP-L","216","3043","LAMP SOPH SEM: BUS/HUMANITIES","Morrone,Michael C","12","14","3.925","3.77","0","100.0","0.0","0.0","0.0","2","1","8","3","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","LAMP","LAMP-L","216","3044","LAMP SOPH SEM: BUS/HUMANITIES","Wang,Fei Hsien","12","13","3.675","3.659","0","75.0","25.0","0.0","0.0","1","0","3","6","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","LAMP","LAMP-L","316","4659","LAMP JR SEM: ANALYT PROB SOLVG","Summers,Nikolas Edward","20","20","4","3.608","0","100.0","0.0","0.0","0.0","0","5","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","LAMP","LAMP-L","416","10808","LAMP SR SEM: LIB ARTS & MGMT","Weinberg,Carl R.","21","22","3.648","3.64","0","76.2","23.8","0.0","0.0","1","1","5","10","2","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","LAMP","LAMP-L","416","8988","LAMP SR SEM: LIB ARTS & MGMT","Yaggi,Miranda Maney","8","10","3.75","3.467","0","75.0","25.0","0.0","0.0","2","0","4","2","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","8W1","Eight Week - First","LAMP","LAMP-X","215","8924","CRITICAL THINKING DISCUSSION","DeNunzio,Michael Joseph","13","15","3.954","3.701","0","100.0","0.0","0.0","0.0","2","8","3","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","8W1","Eight Week - First","LAMP","LAMP-X","215","8925","CRITICAL THINKING DISCUSSION","DeNunzio,Michael Joseph","10","11","3.97","3.731","0","100.0","0.0","0.0","0.0","1","7","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","LATS","LATS-L","101","4517","INTRO TO LATINO STUDIES","Lemus,Sergio","37","42","3.641","3.246","0","73.0","24.3","0.0","0.0","6","16","5","6","6","2","1","0","0","0","0","0","0","1","2","3","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","LATS","LATS-L","102","5711","INTRODUCTION TO LATINO HISTORY","Lemus,Sergio","12","17","3.667","3.184","0","66.7","33.3","0.0","0.0","5","6","1","1","2","1","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","LATS","LATS-L","103","33368","INTRO TO LATINO CULTURES","Lee,Sonia Song-Ha","7","8","3.286","2.87","0","28.6","71.4","0.0","0.0","1","0","2","0","1","3","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","LATS","LATS-L","200","10347","AMERICAN BORDERLANDS","Ramirez,Javier Gerardo","40","43","3.128","3.263","0","47.5","30.0","15.0","5.0","4","2","12","5","2","6","4","3","3","0","1","1","0","1","0","3","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","LATS","LATS-L","320","11623","TOPICS IN LATINO LIT & CULTURE","Varon,Alberto","18","25","3.256","2.877","0","61.1","22.2","11.1","5.6","7","0","3","8","1","1","2","1","0","1","1","0","0","0","3","3","1","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","LATS","LATS-L","396","13951","S & H TOPICS IN LATINO STUDIES","Morales,Eric C̩sar","30","33","3.243","3.052","0","60.0","23.3","6.7","0.0","6","3","12","3","4","2","1","1","1","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","LAW","LAW-B","504","10962","INTRODUCTION TO LAW","Goodwin,Gabrielle Lynn","13","13","3.908","3.744","100","100.0","0.0","0.0","0.0","0","3","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","LAW","LAW-B","513","3046","CONSTITUTIONAL LAW I","Sanders,Steve","54","55","3.302","3.357","100","27.8","68.5","3.7","0.0","1","1","7","7","21","11","5","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","LAW","LAW-B","513","7727","CONSTITUTIONAL LAW I","Johnsen,Dawn Elizabeth","61","61","3.31","3.28","100","32.8","63.9","3.3","0.0","0","0","5","15","20","15","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","LAW","LAW-B","513","7889","CONSTITUTIONAL LAW I","Lovelace Jr,H. Timothy","53","54","3.3","3.263","100","30.2","66.0","1.9","0.0","2","0","8","8","21","13","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","LAW","LAW-B","519","31080","STATE CONSTITUTIONAL LAW","Fisher,Thomas Molnar","6","6","3.617","3.479","100","66.7","33.3","0.0","0.0","0","0","1","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","LAW","LAW-B","521","13338","PROPERTY","Krishnan,Jayanth K","40","40","3.218","3.237","100","22.5","75.0","0.0","0.0","1","0","2","7","19","8","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","LAW","LAW-B","521","5693","PROPERTY","Stake,Jeffrey E.","62","66","3.298","3.329","100","30.6","66.1","3.2","0.0","4","0","3","16","24","12","5","2","0","0","0","0","0","0","0","2","1","0","0","0","0","0","1","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","LAW","LAW-B","521","6955","PROPERTY","Cole,Daniel H.","68","68","3.241","3.331","100","22.1","72.1","5.9","0.0","0","0","5","10","29","15","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-08-2018",
"Spring 2018","4182","1","Regular Academic Session","LAW","LAW-B","526","11564","TAX POLICY COLLOQUIUM","Lederman,Leandra","11","13","3.609","3.545","100","63.6","36.4","0.0","0.0","2","0","3","4","3","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-08-2018",
